ENSGID	NAME	CHR	START	END	TSS
ENSG00000140465	CYP1A1	15	75011883	75017951	75017951
ENSG00000140505	CYP1A2	15	75041185	75048543	75041185
ENSG00000103653	CSK	15	75074398	75095539	75074398
ENSG00000140506	LMAN1L	15	75105057	75118099	75105057
ENSG00000213578	CPLX3	15	75118888	75124141	75118888
ENSG00000140474	ULK3	15	75128457	75135687	75135687
ENSG00000140497	SCAMP2	15	75136071	75165706	75165706
ENSG00000178802	MPI	15	75182346	75191798	75182346
ENSG00000178761	FAM219B	15	75192328	75199462	75199462
ENSG00000178741	COX5A	15	75212132	75230509	75230509
ENSG00000178718	RPP25	15	75246757	75249805	75249805
ENSG00000198794	SCAMP5	15	75249560	75313837	75249560
ENSG00000138621	PPCDC	15	75315896	75409803	75315896
ENSG00000167173	C15orf39	15	75487984	75504510	75487984
ENSG00000167195	GOLGA6C	15	75550940	75562540	75550940
ENSG00000140478	GOLGA6D	15	75575176	75586816	75575176
ENSG00000140365	COMMD4	15	75628232	75634268	75628232
ENSG00000140398	NEIL1	15	75639296	75647592	75639296
ENSG00000140400	MAN2C1	15	75648133	75660971	75660971
ENSG00000169375	SIN3A	15	75661720	75748183	75748183
ENSG00000169410	PTPN9	15	75759462	75871630	75871630
ENSG00000169371	SNUPN	15	75890424	75918810	75918810
ENSG00000177971	IMP3	15	75931426	75941047	75941047
ENSG00000173548	SNX33	15	75940247	75954642	75940247
ENSG00000173546	CSPG4	15	75966663	76005189	76005189
ENSG00000182950	ODF3L1	15	76016318	76020029	76016318
ENSG00000140367	UBE2Q2	15	76135622	76193419	76135622
ENSG00000167196	FBXO22	15	76196200	76227609	76196200
ENSG00000169752	NRG4	15	76228310	76352136	76352136
ENSG00000169758	C15orf27	15	76352178	76521462	76352178
ENSG00000140374	ETFA	15	76507696	76603813	76603813
ENSG00000159556	ISL2	15	76629065	76634817	76629065
ENSG00000140386	SCAPER	15	76640526	77197785	77197785
ENSG00000117906	RCN2	15	77223960	77242601	77223960
ENSG00000140368	PSTPIP1	15	77285700	77329673	77285700
ENSG00000140391	TSPAN3	15	77336359	77376326	77376326
ENSG00000173517	PEAK1	15	77400471	77712486	77712486
ENSG00000140382	HMG20A	15	77712754	77777949	77712754
ENSG00000169783	LINGO1	15	77905369	78113242	78113242
ENSG00000167202	TBC1D2B	15	78276378	78370066	78370066
ENSG00000183476	SH2D7	15	78370150	78397251	78370150
ENSG00000136425	CIB2	15	78396948	78423886	78423886
ENSG00000166411	IDH3A	15	78423840	78464291	78423840
ENSG00000103740	ACSBG1	15	78459810	78538030	78538030
ENSG00000140403	DNAJA4	15	78556428	78574538	78556428
ENSG00000140395	WDR61	15	78570177	78592136	78592136
ENSG00000166426	CRABP1	15	78632666	78640572	78632666
ENSG00000136381	IREB2	15	78729773	78793798	78729773
ENSG00000188266	HYKK	15	78799906	78829714	78799906
ENSG00000041357	PSMA4	15	78832747	78841604	78832747
ENSG00000169684	CHRNA5	15	78857862	78887611	78857862
ENSG00000080644	CHRNA3	15	78885394	78913637	78913637
ENSG00000117971	CHRNB4	15	78916461	79020096	79020096
ENSG00000136378	ADAMTS7	15	79051545	79103773	79103773
ENSG00000185787	MORF4L1	15	79102829	79190475	79102829
ENSG00000103811	CTSH	15	79213400	79241916	79241916
ENSG00000058335	RASGRF1	15	79252289	79383115	79383115
ENSG00000235711	ANKRD34C	15	79575146	79590580	79575146
ENSG00000166557	TMED3	15	79603404	79704334	79603404
ENSG00000169330	KIAA1024	15	79724858	79764632	79724858
ENSG00000136371	MTHFS	15	80125927	80189721	80189721
ENSG00000180953	ST20	15	80191182	80216044	80216044
ENSG00000259642	C15orf37	15	80215113	80217194	80215113
ENSG00000257028	C15ORF37	15	80215507	80217194	80215507
ENSG00000140379	BCL2A1	15	80253231	80263788	80263788
ENSG00000086666	ZFAND6	15	80351910	80430735	80351910
ENSG00000103876	FAH	15	80444832	80479288	80444832
ENSG00000172379	ARNT2	15	80696692	80890278	80696692
ENSG00000136379	ABHD17C	15	80972025	81047962	80972025
ENSG00000103888	KIAA1199	15	81071684	81244117	81071684
ENSG00000117899	MESDC2	15	81239667	81282219	81282219
ENSG00000140406	MESDC1	15	81293295	81296342	81293295
ENSG00000156206	C15orf26	15	81299374	81441516	81299374
ENSG00000172349	IL16	15	81451916	81605104	81451916
ENSG00000172345	STARD5	15	81601394	81616524	81616524
ENSG00000188869	TMC3	15	81623558	81666554	81666554
ENSG00000183496	MEX3B	15	82334119	82338482	82338482
ENSG00000140598	EFTUD1	15	82422571	82555104	82555104
ENSG00000188659	FAM154B	15	82555151	82577271	82555151
ENSG00000205281	GOLGA6L10	15	82635130	82641706	82641706
ENSG00000197978	GOLGA6L9	15	82722223	82731338	82722223
ENSG00000184779	RPS17	15	82821158	82824972	82824972
ENSG00000215749	GOLGA6L18	15	82930438	82939159	82939159
ENSG00000259243	GOLGA6L19	15	83011379	83018198	83018198
ENSG00000196648	GOLGA6L20	15	83098710	83108085	83098710
ENSG00000182774	RPS17L	15	83205504	83209315	83209315
ENSG00000214575	CPEB1	15	83211951	83317612	83317612
ENSG00000103723	AP3B2	15	83328033	83378666	83378666
ENSG00000186628	FSD2	15	83424114	83474822	83474822
ENSG00000156232	WHAMM	15	83478380	83503611	83478380
ENSG00000103942	HOMER2	15	83509838	83654661	83654661
ENSG00000169612	FAM103A1	15	83654959	83659809	83654959
ENSG00000169609	C15orf40	15	83657193	83680393	83680393
ENSG00000064726	BTBD1	15	83685174	83736106	83736106
ENSG00000136404	TM6SF1	15	83776159	83813606	83776159
ENSG00000166503	HDGFRP3	15	83784320	83876770	83876770
ENSG00000169594	BNC1	15	83924655	83953466	83953466
ENSG00000140600	SH3GL3	15	84115980	84287495	84115980
ENSG00000156218	ADAMTSL3	15	84322838	84708594	84322838
ENSG00000259511	UBE2Q2L	15	84841242	84850986	84841242
ENSG00000184206	GOLGA6L4	15	84904525	84914120	84904525
ENSG00000176371	ZSCAN2	15	85144217	85171027	85144217
ENSG00000177082	WDR73	15	85185999	85197574	85197574
ENSG00000197696	NMB	15	85198360	85201794	85201794
ENSG00000140612	SEC11A	15	85212775	85259947	85259947
ENSG00000166716	ZNF592	15	85291866	85349659	85291866
ENSG00000136383	ALPK3	15	85359911	85416713	85359911
ENSG00000156222	SLC28A1	15	85427885	85518876	85427885
ENSG00000073417	PDE8A	15	85523671	85682376	85523671
ENSG00000170776	AKAP13	15	85923802	86292586	85923802
ENSG00000183655	KLHL25	15	86302554	86338261	86338261
ENSG00000166748	AGBL1	15	86685227	87572283	86685227
ENSG00000140538	NTRK3	15	88418230	88799999	88799999
ENSG00000259494	MRPL46	15	89002707	89010650	89010650
ENSG00000181991	MRPS11	15	89010684	89022222	89010684
ENSG00000140543	DET1	15	89054790	89089906	89089906
ENSG00000181026	AEN	15	89164527	89175513	89164527
ENSG00000172183	ISG20	15	89179384	89199714	89179384
ENSG00000157766	ACAN	15	89346674	89418585	89346674
ENSG00000140511	HAPLN3	15	89420519	89438857	89438857
ENSG00000140545	MFGE8	15	89441916	89456642	89456642
ENSG00000140526	ABHD2	15	89630690	89745591	89630690
ENSG00000140522	RLBP1	15	89753100	89764982	89764982
ENSG00000140525	FANCI	15	89787180	89860492	89787180
ENSG00000140521	POLG	15	89859534	89878092	89878092
ENSG00000140519	RHCG	15	89998680	90039844	90039844
ENSG00000140534	TICRR	15	90118713	90174287	90118713
ENSG00000166813	KIF7	15	90152020	90198682	90198682
ENSG00000166819	PLIN1	15	90207596	90222658	90222658
ENSG00000166821	PEX11A	15	90220995	90234014	90234014
ENSG00000140527	WDR93	15	90234028	90286869	90234028
ENSG00000166823	MESP1	15	90291892	90294541	90294541
ENSG00000188095	MESP2	15	90303822	90321982	90303822
ENSG00000166825	ANPEP	15	90328120	90358633	90358633
ENSG00000157823	AP3S2	15	90373831	90437574	90437574
ENSG00000242498	C15orf38	15	90443159	90456188	90456188
ENSG00000140548	ZNF710	15	90544624	90625438	90544624
ENSG00000182054	IDH2	15	90626277	90645736	90645736
ENSG00000185033	SEMA4B	15	90703836	90772911	90703836
ENSG00000185043	CIB1	15	90773207	90777279	90777279
ENSG00000183208	GDPGP1	15	90777040	90785315	90777040
ENSG00000213471	TTLL13	15	90792762	90808199	90792762
ENSG00000182768	NGRN	15	90808891	90816463	90808891
ENSG00000238244	GABARAPL3	15	90890819	90892669	90892669
ENSG00000196391	ZNF774	15	90895477	90909324	90895477
ENSG00000140575	IQGAP1	15	90931450	91045475	90931450
ENSG00000140577	CRTC3	15	91073157	91188577	91073157
ENSG00000197299	BLM	15	91260558	91358859	91260558
ENSG00000140564	FURIN	15	91411822	91426688	91411822
ENSG00000182511	FES	15	91426925	91439006	91426925
ENSG00000196547	MAN2A2	15	91445448	91465814	91445448
ENSG00000140553	UNC45A	15	91473410	91497323	91473410
ENSG00000184508	HDDC3	15	91474148	91475799	91475799
ENSG00000166965	RCCD1	15	91498100	91506349	91498100
ENSG00000198901	PRC1	15	91509270	91538859	91538859
ENSG00000184056	VPS33B	15	91541646	91565833	91565833
ENSG00000185518	SV2B	15	91643180	91844539	91643180
ENSG00000176463	SLCO3A1	15	92396925	92715665	92396925
ENSG00000140557	ST8SIA2	15	92937058	93011958	92937058
ENSG00000183643	C15orf32	15	93014884	93044347	93014884
ENSG00000185442	FAM174B	15	93160673	93353114	93353114
ENSG00000173575	CHD2	15	93426526	93571237	93426526
ENSG00000182175	RGMA	15	93586636	93632433	93632433
ENSG00000140563	MCTP2	15	94774767	95023632	94774767
ENSG00000185551	NR2F2	15	96869167	96883492	96869167
ENSG00000185594	SPATA8	15	97326619	97328845	97326619
ENSG00000140450	ARRDC4	15	98462784	98517068	98462784
ENSG00000185087	FAM169B	15	98980391	99057611	99057611
ENSG00000140443	IGF1R	15	99192200	99507759	99192200
ENSG00000183571	PGPEP1L	15	99511459	99551024	99551024
ENSG00000182253	SYNM	15	99638420	99675798	99638420
ENSG00000103852	TTC23	15	99676528	99791428	99791428
ENSG00000168904	LRRC28	15	99791567	99930934	99791567
ENSG00000068305	MEF2A	15	100017370	100256671	100017370
ENSG00000183060	LYSMD4	15	100255902	100273766	100273766
ENSG00000214397	DKFZP779J2370	15	100255908	100258029	100258029
ENSG00000140470	ADAMTS17	15	100511794	100882210	100882210
ENSG00000154227	CERS3	15	100940600	101085200	101085200
ENSG00000140471	LINS	15	101099574	101143435	101143435
ENSG00000183475	ASB7	15	101142739	101191910	101142739
ENSG00000184254	ALDH1A3	15	101417919	101456831	101417919
ENSG00000154237	LRRK1	15	101459420	101610317	101459420
ENSG00000131873	CHSY1	15	101715928	101792137	101792137
ENSG00000131871	VIMP	15	101811022	101817705	101817705
ENSG00000131876	SNRPA1	15	101821715	101835487	101835487
ENSG00000140479	PCSK6	15	101840818	102065405	102065405
ENSG00000184277	TM2D3	15	102161847	102192594	102192594
ENSG00000185418	TARSL2	15	102193801	102264807	102264807
ENSG00000184140	OR4F6	15	102345902	102346876	102345902
ENSG00000182854	OR4F15	15	102358366	102359350	102358366
ENSG00000177693	OR4F4	15	102462245	102463298	102463298
ENSG00000234769	WASH4P	16	64043	69452	69452
ENSG00000161980	POLR3K	16	96407	103628	103628
ENSG00000161981	SNRNP25	16	103010	107669	103010
ENSG00000007384	RHBDF1	16	108058	126354	126354
ENSG00000103152	MPG	16	127006	135852	127006
ENSG00000103148	NPRL3	16	134273	188859	188859
ENSG00000130656	HBZ	16	202686	204502	202686
ENSG00000206177	HBM	16	203891	216767	203891
ENSG00000188536	HBA2	16	222846	223709	222846
ENSG00000206172	HBA1	16	226679	227521	226679
ENSG00000086506	HBQ1	16	230452	231180	230452
ENSG00000007392	LUC7L	16	238968	279462	279462
ENSG00000167930	ITFG3	16	284545	319942	284545
ENSG00000269881	ITFG3	16	299546	319942	299546
ENSG00000076344	RGS11	16	318300	325980	325980
ENSG00000242173	ARHGDIG	16	318726	333003	318726
ENSG00000185615	PDIA2	16	333152	337215	333152
ENSG00000103126	AXIN1	16	337440	402673	402673
ENSG00000086504	MRPL28	16	417384	420527	420527
ENSG00000129925	TMEM8A	16	420773	437113	437113
ENSG00000103202	NME4	16	446725	460367	446725
ENSG00000242612	DECR2	16	451826	462487	451826
ENSG00000090565	RAB11FIP3	16	475619	573011	475619
ENSG00000103326	CAPN15	16	577717	604636	577717
ENSG00000161992	C16orf11	16	610422	615528	610422
ENSG00000007541	PIGQ	16	616995	634136	616995
ENSG00000257108	NHLRC4	16	616996	619495	616996
ENSG00000197562	RAB40C	16	639357	679272	639357
ENSG00000127578	WFIKKN1	16	679239	684116	679239
ENSG00000130731	C16orf13	16	684429	686358	686358
ENSG00000172366	FAM195A	16	691813	698474	691813
ENSG00000161996	WDR90	16	699311	717833	699311
ENSG00000140983	RHOT2	16	718086	724174	718086
ENSG00000103269	RHBDL1	16	725666	728268	725666
ENSG00000103266	STUB1	16	730224	732870	730224
ENSG00000161999	JMJD8	16	731671	734529	734529
ENSG00000127580	WDR24	16	734622	740444	740444
ENSG00000127585	FBXL16	16	742500	755829	755829
ENSG00000103260	METRN	16	765115	769655	765115
ENSG00000103254	FAM173A	16	770581	772601	770581
ENSG00000162004	CCDC78	16	772582	776954	776954
ENSG00000103253	HAGHL	16	776936	785525	776936
ENSG00000103245	NARFL	16	779753	791329	791329
ENSG00000102854	MSLN	16	810762	818865	810762
ENSG00000162006	MSLNL	16	819428	833370	833370
ENSG00000007376	RPUSD1	16	834974	838397	838397
ENSG00000127586	CHTF18	16	838046	850737	838046
ENSG00000127588	GNG13	16	848041	850733	850733
ENSG00000167945	PRR25	16	855443	863861	855443
ENSG00000103227	LMF1	16	903634	1031318	1031318
ENSG00000005513	SOX8	16	1031808	1036979	1031808
ENSG00000162009	SSTR5	16	1122756	1131454	1122756
ENSG00000184471	C1QTNF8	16	1140005	1146244	1146244
ENSG00000196557	CACNA1H	16	1203241	1271771	1203241
ENSG00000116176	TPSG1	16	1271651	1275257	1275257
ENSG00000172236	TPSAB1	16	1290697	1292555	1290697
ENSG00000095917	TPSD1	16	1306060	1308532	1306060
ENSG00000103275	UBE2I	16	1355548	1377019	1355548
ENSG00000007516	BAIAP3	16	1383602	1399439	1383602
ENSG00000007520	TSR3	16	1399241	1401912	1401912
ENSG00000090581	GNPTG	16	1401924	1413352	1401924
ENSG00000059145	UNKL	16	1413206	1464752	1464752
ENSG00000174109	C16orf91	16	1469745	1479345	1479345
ENSG00000197599	CCDC154	16	1484384	1494557	1494557
ENSG00000103249	CLCN7	16	1494935	1525581	1525581
ENSG00000251692	PTX4	16	1535887	1538982	1538982
ENSG00000100726	TELO2	16	1543345	1560458	1543345
ENSG00000187535	IFT140	16	1560428	1662111	1662111
ENSG00000131634	TMEM204	16	1578689	1605581	1578689
ENSG00000007545	CRAMP1L	16	1662326	1727909	1662326
ENSG00000206053	HN1L	16	1728257	1752281	1728257
ENSG00000138834	MAPK8IP3	16	1756184	1820318	1756184
ENSG00000103024	NME3	16	1820287	1821731	1821731
ENSG00000074071	MRPS34	16	1821891	1823156	1823156
ENSG00000197774	EME2	16	1823208	1831709	1823208
ENSG00000162032	SPSB3	16	1826713	1843701	1843701
ENSG00000095906	NUBP2	16	1832902	1839192	1832902
ENSG00000099769	IGFALS	16	1840414	1844972	1844972
ENSG00000063854	HAGH	16	1845621	1877195	1877195
ENSG00000180185	FAHD1	16	1876968	1890208	1876968
ENSG00000162039	MEIOB	16	1883984	1934295	1934295
ENSG00000162040	HS3ST6	16	1961464	1968441	1968441
ENSG00000198736	MSRB1	16	1988211	1993327	1993327
ENSG00000140986	RPL3L	16	1993975	2007607	2007607
ENSG00000140990	NDUFB10	16	2009509	2011976	2009509
ENSG00000140988	RPS2	16	2012053	2014861	2014861
ENSG00000179580	RNF151	16	2016824	2018976	2016824
ENSG00000183751	TBL3	16	2022038	2032934	2022038
ENSG00000196408	NOXO1	16	2028918	2034193	2034193
ENSG00000127554	GFER	16	2034208	2037750	2034208
ENSG00000127561	SYNGR3	16	2039661	2044276	2039661
ENSG00000167962	ZNF598	16	2047655	2059824	2059824
ENSG00000183971	NPW	16	2059927	2070756	2059927
ENSG00000065054	SLC9A3R2	16	2075357	2089027	2075357
ENSG00000065057	NTHL1	16	2089816	2097867	2097867
ENSG00000103197	TSC2	16	2097466	2138716	2097466
ENSG00000008710	PKD1	16	2138711	2185899	2185899
ENSG00000167964	RAB26	16	2190804	2204166	2190804
ENSG00000131653	TRAF7	16	2205699	2228130	2205699
ENSG00000167971	CASKIN1	16	2227184	2246526	2246526
ENSG00000167965	MLST8	16	2254249	2259417	2254249
ENSG00000182685	BRICD5	16	2259254	2261951	2261951
ENSG00000184207	PGP	16	2261998	2264808	2264808
ENSG00000167967	E4F1	16	2273567	2285743	2273567
ENSG00000167968	DNASE1L2	16	2285817	2288712	2285817
ENSG00000167969	ECI1	16	2289396	2302301	2302301
ENSG00000205937	RNPS1	16	2303117	2318413	2318413
ENSG00000167972	ABCA3	16	2325882	2390747	2390747
ENSG00000162063	CCNF	16	2479395	2508855	2479395
ENSG00000162062	C16orf59	16	2510081	2514964	2510081
ENSG00000162068	NTN3	16	2521500	2524146	2521500
ENSG00000162065	TBC1D24	16	2525147	2555735	2525147
ENSG00000185883	ATP6V0C	16	2563871	2570219	2563871
ENSG00000259784	ATP6C	16	2563966	2577956	2563966
ENSG00000162066	AMDHD2	16	2570358	2581423	2570358
ENSG00000205923	CEMP1	16	2577081	2581420	2581420
ENSG00000140992	PDPK1	16	2587965	2653189	2587965
ENSG00000167977	KCTD5	16	2732476	2759031	2732476
ENSG00000172382	PRSS27	16	2762419	2770552	2770552
ENSG00000167978	SRRM2	16	2802330	2822539	2802330
ENSG00000103363	TCEB2	16	2821415	2827298	2827298
ENSG00000103355	PRSS33	16	2833954	2837949	2837949
ENSG00000007038	PRSS21	16	2867164	2876305	2867164
ENSG00000162078	ZG16B	16	2880170	2888967	2880170
ENSG00000005001	PRSS22	16	2902728	2908171	2908171
ENSG00000162076	FLYWCH2	16	2933187	2949383	2933187
ENSG00000059122	FLYWCH1	16	2961938	3001209	2961938
ENSG00000131650	KREMEN2	16	3013945	3018384	3013945
ENSG00000127564	PKMYT1	16	3018025	3030540	3030540
ENSG00000162073	PAQR4	16	3019246	3023490	3019246
ENSG00000213937	CLDN9	16	3062457	3064506	3062457
ENSG00000184697	CLDN6	16	3064713	3070072	3070072
ENSG00000006327	TNFRSF12A	16	3068446	3072384	3068446
ENSG00000103145	HCFC1R1	16	3072621	3074287	3074287
ENSG00000131652	THOC6	16	3074028	3077756	3074028
ENSG00000162069	CCDC64B	16	3077683	3086927	3086927
ENSG00000008516	MMP25	16	3096682	3110727	3096682
ENSG00000008517	IL32	16	3115298	3131908	3115298
ENSG00000130182	ZSCAN10	16	3138891	3149318	3149318
ENSG00000122386	ZNF205	16	3162561	3170518	3162561
ENSG00000085644	ZNF213	16	3179778	3192806	3179778
ENSG00000228146	CASP16	16	3194220	3199964	3194220
ENSG00000168124	OR1F1	16	3254247	3255188	3254247
ENSG00000010539	ZNF200	16	3272325	3286221	3286221
ENSG00000103313	MEFV	16	3292028	3306627	3306627
ENSG00000006194	ZNF263	16	3313743	3351401	3313743
ENSG00000140993	TIGD7	16	3348832	3355729	3355729
ENSG00000162086	ZNF75A	16	3355406	3368852	3355406
ENSG00000168158	OR2C1	16	3405889	3406924	3405889
ENSG00000262621	NAA60	16	3415099	3536960	3415099
ENSG00000232196	MTRNR2L4	16	3421053	3422283	3422283
ENSG00000140987	ZSCAN32	16	3432085	3451065	3451065
ENSG00000103343	ZNF174	16	3451235	3459370	3451235
ENSG00000167981	ZNF597	16	3486104	3493542	3493542
ENSG00000122390	NAA60	16	3493611	3536963	3493611
ENSG00000215131	C16orf90	16	3543484	3545480	3545480
ENSG00000103351	CLUAP1	16	3550924	3589048	3550924
ENSG00000188827	SLX4	16	3631182	3661599	3661599
ENSG00000213918	DNASE1	16	3661729	3730144	3661729
ENSG00000126602	TRAP1	16	3701640	3767598	3767598
ENSG00000005339	CREBBP	16	3775055	3930727	3930727
ENSG00000162104	ADCY9	16	4003388	4166186	4166186
ENSG00000185739	SRL	16	4239375	4292081	4292081
ENSG00000090447	TFAP4	16	4307187	4323076	4323076
ENSG00000126603	GLIS2	16	4364762	4389598	4364762
ENSG00000217930	PAM16	16	4381550	4405608	4405608
ENSG00000262246	CORO7	16	4404543	4475706	4475706
ENSG00000168140	VASN	16	4421849	4433529	4421849
ENSG00000103423	DNAJA3	16	4475806	4506776	4475806
ENSG00000153406	NMRAL1	16	4511681	4545764	4545764
ENSG00000103415	HMOX2	16	4524691	4560348	4524691
ENSG00000089486	CDIP1	16	4560676	4588829	4588829
ENSG00000205832	C16orf96	16	4606491	4650715	4606491
ENSG00000153443	UBALD1	16	4658884	4665028	4665028
ENSG00000102858	MGRN1	16	4666494	4740975	4666494
ENSG00000168101	NUDT16L1	16	4743695	4745860	4743695
ENSG00000168096	ANKS3	16	4746513	4784379	4784379
ENSG00000166246	C16orf71	16	4784273	4799397	4784273
ENSG00000103199	ZNF500	16	4798240	4817625	4817625
ENSG00000140623	SEPT12	16	4827670	4838522	4838522
ENSG00000267795	SMIM22	16	4838398	4846492	4838398
ENSG00000067836	ROGDI	16	4846969	4852951	4852951
ENSG00000140632	GLYR1	16	4853204	4897343	4897343
ENSG00000118900	UBN1	16	4896666	4932361	4896666
ENSG00000118898	PPL	16	4932508	5010742	5010742
ENSG00000103184	SEC14L5	16	5008318	5069159	5008318
ENSG00000103174	NAGPA	16	5074845	5084142	5084142
ENSG00000033011	ALG1	16	5083703	5137380	5083703
ENSG00000153446	C16orf89	16	5094123	5116111	5116111
ENSG00000118894	FAM86A	16	5134305	5147809	5147809
ENSG00000078328	RBFOX1	16	6069095	7763340	6069095
ENSG00000232258	TMEM114	16	8619502	8622304	8622304
